# N,  zmet, start, trunc, tau, theta 
      1104  0.030  3.000 7.0000  0.700 -5.660
      1105  0.030  3.000 7.0000  1.000 -1.000
      1106  0.030  3.000 7.0000  1.000 -1.730
      1107  0.030  3.000 7.0000  1.000 -5.660
      1108  0.030  3.000 7.0000  1.300 -1.000
      1109  0.030  3.000 7.0000  1.300 -1.730
      1110  0.030  3.000 7.0000  1.300 -5.660
      1111  0.030  3.000 7.0000  2.000 -1.000
      1112  0.030  3.000 7.0000  2.000 -1.730
      1113  0.030  3.000 7.0000  2.000 -5.660
      1114  0.030  3.000 7.0000  9.000 -1.000
      1115  0.030  3.000 7.0000  9.000 -1.730
      1116  0.030  3.000 7.0000  9.000 -5.660
      1117  0.030  3.000 9.0000  0.300 -1.000
      1118  0.030  3.000 9.0000  0.300 -1.730
      1119  0.030  3.000 9.0000  0.300 -5.660
      1120  0.030  3.000 9.0000  0.700 -1.000
      1121  0.030  3.000 9.0000  0.700 -1.730
      1122  0.030  3.000 9.0000  0.700 -5.660
      1123  0.030  3.000 9.0000  1.000 -1.000
      1124  0.030  3.000 9.0000  1.000 -1.730
      1125  0.030  3.000 9.0000  1.000 -5.660
      1126  0.030  3.000 9.0000  1.300 -1.000
      1127  0.030  3.000 9.0000  1.300 -1.730
      1128  0.030  3.000 9.0000  1.300 -5.660
      1129  0.030  3.000 9.0000  2.000 -1.000
      1130  0.030  3.000 9.0000  2.000 -1.730
      1131  0.030  3.000 9.0000  2.000 -5.660
      1132  0.030  3.000 9.0000  9.000 -1.000
      1133  0.030  3.000 9.0000  9.000 -1.730
      1134  0.030  3.000 9.0000  9.000 -5.660
      1135  0.030  3.000 11.0000  0.300 -1.000
      1136  0.030  3.000 11.0000  0.300 -1.730
      1137  0.030  3.000 11.0000  0.300 -5.660
      1138  0.030  3.000 11.0000  0.700 -1.000
      1139  0.030  3.000 11.0000  0.700 -1.730
      1140  0.030  3.000 11.0000  0.700 -5.660
      1141  0.030  3.000 11.0000  1.000 -1.000
      1142  0.030  3.000 11.0000  1.000 -1.730
      1143  0.030  3.000 11.0000  1.000 -5.660
      1144  0.030  3.000 11.0000  1.300 -1.000
      1145  0.030  3.000 11.0000  1.300 -1.730
      1146  0.030  3.000 11.0000  1.300 -5.660
      1147  0.030  3.000 11.0000  2.000 -1.000
      1148  0.030  3.000 11.0000  2.000 -1.730
      1149  0.030  3.000 11.0000  2.000 -5.660
      1150  0.030  3.000 11.0000  9.000 -1.000
      1151  0.030  3.000 11.0000  9.000 -1.730
      1152  0.030  3.000 11.0000  9.000 -5.660
      1153  0.030  3.000 13.0000  0.300 -1.000
      1154  0.030  3.000 13.0000  0.300 -1.730
      1155  0.030  3.000 13.0000  0.300 -5.660
      1156  0.030  3.000 13.0000  0.700 -1.000
      1157  0.030  3.000 13.0000  0.700 -1.730
      1158  0.030  3.000 13.0000  0.700 -5.660
      1159  0.030  3.000 13.0000  1.000 -1.000
      1160  0.030  3.000 13.0000  1.000 -1.730
      1161  0.030  3.000 13.0000  1.000 -5.660
      1162  0.030  3.000 13.0000  1.300 -1.000
      1163  0.030  3.000 13.0000  1.300 -1.730
      1164  0.030  3.000 13.0000  1.300 -5.660
      1165  0.030  3.000 13.0000  2.000 -1.000
      1166  0.030  3.000 13.0000  2.000 -1.730
      1167  0.030  3.000 13.0000  2.000 -5.660
      1168  0.030  3.000 13.0000  9.000 -1.000
      1169  0.030  3.000 13.0000  9.000 -1.730
      1170  0.030  3.000 13.0000  9.000 -5.660
      1171  0.030  5.000 9.0000  0.300 -1.000
      1172  0.030  5.000 9.0000  0.300 -1.730
      1173  0.030  5.000 9.0000  0.300 -5.660
      1174  0.030  5.000 9.0000  0.700 -1.000
      1175  0.030  5.000 9.0000  0.700 -1.730
      1176  0.030  5.000 9.0000  0.700 -5.660
      1177  0.030  5.000 9.0000  1.000 -1.000
      1178  0.030  5.000 9.0000  1.000 -1.730
      1179  0.030  5.000 9.0000  1.000 -5.660
      1180  0.030  5.000 9.0000  1.300 -1.000
      1181  0.030  5.000 9.0000  1.300 -1.730
      1182  0.030  5.000 9.0000  1.300 -5.660
      1183  0.030  5.000 9.0000  2.000 -1.000
      1184  0.030  5.000 9.0000  2.000 -1.730
      1185  0.030  5.000 9.0000  2.000 -5.660
      1186  0.030  5.000 9.0000  9.000 -1.000
      1187  0.030  5.000 9.0000  9.000 -1.730
      1188  0.030  5.000 9.0000  9.000 -5.660
      1189  0.030  5.000 11.0000  0.300 -1.000
      1190  0.030  5.000 11.0000  0.300 -1.730
      1191  0.030  5.000 11.0000  0.300 -5.660
      1192  0.030  5.000 11.0000  0.700 -1.000
      1193  0.030  5.000 11.0000  0.700 -1.730
      1194  0.030  5.000 11.0000  0.700 -5.660
      1195  0.030  5.000 11.0000  1.000 -1.000
      1196  0.030  5.000 11.0000  1.000 -1.730
      1197  0.030  5.000 11.0000  1.000 -5.660
      1198  0.030  5.000 11.0000  1.300 -1.000
      1199  0.030  5.000 11.0000  1.300 -1.730
      1200  0.030  5.000 11.0000  1.300 -5.660
      1201  0.030  5.000 11.0000  2.000 -1.000
      1202  0.030  5.000 11.0000  2.000 -1.730
      1203  0.030  5.000 11.0000  2.000 -5.660
      1204  0.030  5.000 11.0000  9.000 -1.000
      1205  0.030  5.000 11.0000  9.000 -1.730
      1206  0.030  5.000 11.0000  9.000 -5.660
      1207  0.030  5.000 13.0000  0.300 -1.000
      1208  0.030  5.000 13.0000  0.300 -1.730
      1209  0.030  5.000 13.0000  0.300 -5.660
      1210  0.030  5.000 13.0000  0.700 -1.000
      1211  0.030  5.000 13.0000  0.700 -1.730
      1212  0.030  5.000 13.0000  0.700 -5.660
      1213  0.030  5.000 13.0000  1.000 -1.000
      1214  0.030  5.000 13.0000  1.000 -1.730
      1215  0.030  5.000 13.0000  1.000 -5.660
      1216  0.030  5.000 13.0000  1.300 -1.000
      1217  0.030  5.000 13.0000  1.300 -1.730
      1218  0.030  5.000 13.0000  1.300 -5.660
      1219  0.030  5.000 13.0000  2.000 -1.000
      1220  0.030  5.000 13.0000  2.000 -1.730
      1221  0.030  5.000 13.0000  2.000 -5.660
      1222  0.030  5.000 13.0000  9.000 -1.000
      1223  0.030  5.000 13.0000  9.000 -1.730
      1224  0.030  5.000 13.0000  9.000 -5.660
      1225  0.030  7.000 11.0000  0.300 -1.000
      1226  0.030  7.000 11.0000  0.300 -1.730
      1227  0.030  7.000 11.0000  0.300 -5.660
      1228  0.030  7.000 11.0000  0.700 -1.000
      1229  0.030  7.000 11.0000  0.700 -1.730
      1230  0.030  7.000 11.0000  0.700 -5.660
      1231  0.030  7.000 11.0000  1.000 -1.000
      1232  0.030  7.000 11.0000  1.000 -1.730
      1233  0.030  7.000 11.0000  1.000 -5.660
      1234  0.030  7.000 11.0000  1.300 -1.000
      1235  0.030  7.000 11.0000  1.300 -1.730
      1236  0.030  7.000 11.0000  1.300 -5.660
      1237  0.030  7.000 11.0000  2.000 -1.000
      1238  0.030  7.000 11.0000  2.000 -1.730
      1239  0.030  7.000 11.0000  2.000 -5.660
      1240  0.030  7.000 11.0000  9.000 -1.000
      1241  0.030  7.000 11.0000  9.000 -1.730
      1242  0.030  7.000 11.0000  9.000 -5.660
      1243  0.030  7.000 13.0000  0.300 -1.000
      1244  0.030  7.000 13.0000  0.300 -1.730
      1245  0.030  7.000 13.0000  0.300 -5.660
      1246  0.030  7.000 13.0000  0.700 -1.000
      1247  0.030  7.000 13.0000  0.700 -1.730
      1248  0.030  7.000 13.0000  0.700 -5.660
      1249  0.030  7.000 13.0000  1.000 -1.000
      1250  0.030  7.000 13.0000  1.000 -1.730
      1251  0.030  7.000 13.0000  1.000 -5.660
      1252  0.030  7.000 13.0000  1.300 -1.000
      1253  0.030  7.000 13.0000  1.300 -1.730
      1254  0.030  7.000 13.0000  1.300 -5.660
      1255  0.030  7.000 13.0000  2.000 -1.000
      1256  0.030  7.000 13.0000  2.000 -1.730
      1257  0.030  7.000 13.0000  2.000 -5.660
      1258  0.030  7.000 13.0000  9.000 -1.000
      1259  0.030  7.000 13.0000  9.000 -1.730
      1260  0.030  7.000 13.0000  9.000 -5.660
